QUIZ BASE 2022 PATENTE NAUTICA;None;RISPOSTA 1                    V/F;RSPOSTA 2                        V/F;RISPOSTA 3                         V/F;
1283;None;"La ""ristampa"" di una carta nautica edita dell'I.I.M.M.:";e' riprodotta a seguito di esaurimento scorte.;F;annulla l'edizione in vigore.;F;e' una nuova tiratura dell'edizione in vigore di una carta sulla quale non e' stata incorporata alcuna modifica importante fatta eccezione di quelle derivanti da eventuali Avvisi ai Naviganti (AA.NN.) emessi nel;V
1284;None;Gli Avvisi ai Naviganti (AA.NN.):;possono essere richiesti via telefono.;F;hanno lo scopo di aggiornare le carte nautiche.;V;forniscono dati sulla ricettivita' portuale.;F
1285;None;Se il Portolano avverte che per un determinato porto i venti di traversi'a sono quelli del secondo quadrante, quali considerazioni faremo?;in caso di vento di Ponente- Maestro e' sconsigliato entrare in quel porto.;F;non ci sono particolari problemi per entrare in porto con venti provenienti dal secondo quadrante.;F;il porto e' poco protetto in caso diLevante, Scirocco e Ostro.;V
1286;None;L'Elenco dei Fari e Segnali da Nebbia e':;una pubblicazione che riporta ubicazione, descrizione e caratteristiche deisegnali luminosi e sonori delle coste del Mediterraneo;V;un documento che fornisce notizie al navigante come descrizione della costa, pericoli, aspetto dei fari, fanali, servizi portuali, boe.;F;un fascicolo periodico contenente dati, inserti e pagine sostitutive per l'aggiornamento delle carte e pubblicazioni nautiche.;F
1287;None;Il Portolano:;e' il fascicolo periodico contenente dati, inserti e pagine sostitutive per l'aggiornamento delle carte e pubblicazioni nautiche.;F;riporta ubicazione, descrizione e caratteristiche dei segnali luminosi e sonori delle coste del Mediterraneo.;F;fornisce notizie necessarie alla navigazione costiera come descrizione della costa, pericoli, aspetto dei fari, fanali, servizi portuali, boe.;V
1288;None;I documenti nautici sono:;i documenti personali e tecnici dell'unita' che lo Skipper deve avere con se' come la patente nautica e il certificato di sicurezza.;F;l'insieme delle carte e delle pubblicazioni nautiche necessarie per la condotta della navigazione.;V;costituiti esclusivamente dalle carte nautiche.;F
1289;None;Quando  il comandante di un'unita' navale e' tenuto a presentare la denuncia di evento straordinario all'Autorita' Marittima?;entro e non oltre il giorno successivo all'arrivo in porto.;F;entro tre giorni dall'arrivo in porto.;V;entro 24 ore dall'arrivo in porto.;F
1290;None;Ai sensi del  Codice della Nautica da diporto, all'estero qual e' l'Autorita' a cui va presentata la denuncia di evento straordinario?;non sussiste obbligo di denuncia.;F;l'Autorita' di Polizia piu' vicina al porto di approdo.;F;l'Autorita' Consolare.;V
1291;None;A chi spetta in modo esclusivo la direzione della manovra e della navigazione di un'unita'?;all'armatore, se presente a bordo.;F;al comandante dell'unita'.;V;a chi possiede la maggior esperienza marinaresca.;F
1292;None;Il comandante dell'unita' navale che in caso di urto non dia nei limiti del possibile alle altre unita' le notizie necessarie per l'identificazione della propria imbarcazione:;e' punito con la reclusione da uno a due mesi.;F;e' punito con il pagamento di un'ammenda fino a 206,00 Euro.;F;e' punito con la sanzioneamministrativa del pagamento di una somma da 1.032,00 Euro a 6.197,00Euro.;V
1293;None;Ai sensi del Codice della Navigazione, cosa si intende per denuncia di avvenimenti straordinari?;la dichiarazione che il comandante dell'unita' e' tenuto a presentare al Comandante del porto o all'Autorita' consolare del porto di scalo quando, durante il viaggio, si siano verificati eventi straordinari relativi all'unita'. navale o alle;V;la dichiarazione che il comandante dell'unita' e' tenuto a presentare al Comandante del porto o all'Autorita' consolare del porto di scalo quando, durante il viaggio si siano avvistati cetacei di particolari dimensioni.;F;la dichiarazione che il comandante dell'unita'  e' tenuto a presentare al Comandante del porto o all'Autorita' consolare del porto di scalo quando durante il viaggio siano state incontrate perturbazioni meteorologiche di fortissima entita'.;F
1294;None;Ai sensi del Codice della nautica da diporto, quale tra questi comportamenti costituisce un illecito amministrativo?;la direzione dell'armamento delle vele prodiere senza la prevista abilitazione.;F;l'assunzione del comando o della condotta ovvero la direzione nautica di un'unita' da diporto senza la prescritta abilitazione, perche' non conseguita orevocata o non convalidata per mancanza dei requisiti, ovvero;V;omettere di cooperare con i mezzi di cui si dispone, al soccorso di un'altra unita' navale.;F
1295;None;Il comandante di una unita', che durante la navigazione venga a conoscenza del pericolo in cui versa un'altra unita'.;e' tenuto a prestarle assistenza solo se trovasi a non piu' di 10 miglia nautiche dall'unita' in pericolo.;F;e' tenuto ad accorrere per prestare assistenza, quando possa prevedere un utile risultato.;V;e' tenuto a prestarle assistenza solo se trovasi a non piu' di 12 miglia nautiche dall'unita' in pericolo.;F
1296;None;Avvenuto un urto tra unita' navali:;il comandante di ciascuna, e' tenuto a prestare soccorso esclusivamente a quella piu' vicina, al suo equipaggio.;F;il comandante dell'unita' navale piu' grande, e' tenuto a prestare soccorso a tutte le altre, al loro equipaggio.;F;il comandante di ciascuna e' tenutoa prestare soccorso alle altre, al loro equipaggio ed ai loro passeggeri, qualora ciï¿½ non comporti grave pericolo per la sua unita' navale eper le persone che sono a bordo.;V
1297;None;Il comandante dell'unita' soccorritrice e' tenuto a tentare il salvataggio di persone che siano in mare o in acque interne in pericolo:;qualora l'altezza del bordo libero non ecceda i 2 metri.;F;qualora ciï¿½ non comporti grave pericolo per la sua unita' navale e per le persone che sono a bordo.;V;qualora sia in possesso di ulteriori mezzi collettivi di salvataggio.;F
1298;None;Il comandante di un'unita' navale che omette di prestare assistenza ovvero tentare il salvataggio nei casi in cui ne ha l'obbligo a norma del Codice della Navigazione:;e' punito con la reclusione fino a 2 anni.;V;e' punito con la sanzione pecuniaria di euro 10.000.;F;e' punito con il ritiro della patente nautica.;F
1299;None;Quale tra queste condotte costituisce un illecito amministrativo?;non ottemperare agli ordini impartiti dalla competente Autorita' marittima, ai sensi dell'art. 70 Codice della Navigazione, omettendo di cooperare con i mezzi di cui si dispone, al soccorso di;F;salvo che il fatto costituisca violazione della normativa sulle aree marine protette, l'utilizzo di un'unita' da diporto non osservando una disposizione di legge o di regolamento in materia di sicurezza della navigazione.;V;tentare il salvataggio nei confronti di un'altra unita' navale in pericolo di perdersi qualora non comportigrave rischio per l'unita'soccorritrice.;F
1300;None;"I limiti di navigazione delle unita' munite di marcatura ""CE"" sono definiti:";dall'omologazione dell'organo tecnico.;F;dall'altezza significativa delle onde e dalla forza del vento.;V;dalla distanza dalla costa.;F
1301;None;Un'imbarcazione da diporto puo' essere immatricolata presso:;l'Archivio telematico delle unita' da diporto (ATCN).;V;gli uffici della Provincia.;F;gli uffici locali marittimi.;F
1302;None;Le linee di base hanno la funzione di:;segnare il limite interno da cui si misura la fascia di mare territoriale.;V;delimitare aree di mare in cui e' vietata la navigazione o un'attivita'.;F;delimitare tutte quelle aree del mare assoggettate alle specifiche regolamentazioni marittime.;F
1303;None;La bandiera nazionale per le unita' da diporto iscritte nei registri:;e' esposta nella posizione piu' visibile, piu' opportuna.;V;in porto si deve esporre sempre, dall'alba al tramonto.;F;in navigazione fuori dai porti, e' sempre esposta dall'alba al tramonto.;F
1304;None;In caso di ritrovamento in spiaggia di natanti, motori marini, ecc.:;si segnala il ritrovamento telefonando al numero 115.;F;si presenta denuncia alla stazione dei Carabinieri.;F;si presentata apposita denuncia all'Autorita' marittima locale.;V
1305;None;Per le imbarcazioni da diporto, il nome:;e' imposto, qualora non vi provveda il proprietario entro un certo termine fissato dall'Autorita' marittima.;F;non e' obbligatorio.;V;e' obbligatorio.;F
1306;None;Nella navigazione in prossimita' delle rade ci dobbiamo attenere:;al codice internazionale di navigazione.;F;alle norme delle effemeridi.;F;alle ordinanze dell'Autorita'Marittima.;V
1307;None;Le ordinanze sono delle:;prescrizioni indicate sulla licenza di navigazione o sul certificato d'uso motore.;F;strutture portanti trasversali della nave in legno.;F;prescrizioni che regolamentano la navigazione marittima in ambito locale.;V
1308;None;Cosa si intende per navigazione interna?;quella effettuata tra la costa e le linee di base.;F;quella effettuata su laghi di confine.;F;quella effettuata sui laghi, fiumi, canali e altre acque interne.;V
1309;None;Si puo' immatricolare un'unita' avente lunghezza fuori tutto di9,90 metri?;si', ma subisce il regime giuridico delle imbarcazioni da diporto iscritte.;V;no, solo quelle superiori a 10 metri di lunghezza fuori tutto.;F;no, non puo' essere immatricolato.;F
1310;None;Dove va richiesta la licenza RTF per il VHF installato a bordo delle unita' da diporto?;Ministero delle Attivita'Produttive.;F;Ministero dello SviluppoEconomico.;F;Ministero dello Sviluppo Economico per il tramite dello STED (Sportello Telematico del Diportista).;V
1311;None;Alle imbarcazioni spetta l'obbligo di esporre la bandiera nazionale?;si', sempre.;V;si, solo in acque territoriali.;F;no.;F
1312;None;Un soggetto residente a Genova, dove puo' immatricolare la propria imbarcazione da diporto?;presso un qualsiasi STED (Sportello Telematico del Diportista).;V;presso il registro ACI della propria citta' di residenza.;F;presso il consolato con sede aGenova.;F
1313;None;"Per ""unita' da diporto"" s'intende:";"soltanto le unita' destinate alla navigazione da diporto ""lusoria"" (uso privato).";F;soltanto le unita' a motore destinate alla navigazione da diporto.;F;"qualsiasi costruzione di qualunque tipo e con qualunque mezzo di propulsione, che sia destinata alla navigazione da diporto, che puo' essere di natura ""lusoria"" (privata) oppure ""commerciale"".";V
1314;None;Un'imbarcazione da diporto registrata nell'ATCN (Archivio Telematico Centrale della Nautica da diporto), ha la sigla cosi' composta:;il nome della barca seguito dalla lettera D.;F;codice alfanumerico composto da4 lettere e 4 numeri seguiti dalla lettera D.;V;sigla provincia + N + numero iscrizione.;F
1315;None;Per unita' da diporto adibita a uso commerciale si intende:;quella utilizzata per la pesca.;F;quella utilizzata per il servizio di pilotaggio e rimorchio.;F;quella utilizzata per le attivita' previste dal codice della nautica, tra cui locazione e noleggio.;V
1316;None;Per unita' da diporto adibita a uso commerciale si intende:;quella utilizzata per l'attivita' di collegamento di  linea a orari prestabiliti  tra due o piu' localita' predefinite.;F;quella utilizzata per le attivita' previste dal codice della nautica, tra cui l'assistenza alle attivita' subacquee e l'insegnamento professionale.;V;quella utilizzata per la pesca.;F
1317;None;Le disposizioni del Codice della nautica:;si applicano alla navigazione da diporto esercitata per fini esclusivamente lusori (ricreativi).;F;si applicano sia alla navigazione da diporto esercitata per fini lusori (ricreativi), sia per fini commerciali, come definiti dal codice stesso.;V;si applicano alle unita' da diporto e della piccola pesca.;F
1318;None;In mancanza di specifiche disposizioni, alla navigazione delle unita' da diporto si applicano:;le disposizioni del Codice della navigazione.;V;dalle disposizioni del Codice civile.;F;le disposizioni della Marina Militare.;F
1319;None;Le disposizioni sull'obbligo di assicurazione per responsabilita' civile (decreto legislativo 7 settembre 2005, n. 209, e successive modificazioni) si applicano:;a qualsiasi unita' galleggiante;F;a tutte le unita' da diporto come definite dal codice della nautica.;F;a tutte le unita' da diporto come definite dal codice della nautica,con esclusione delle unita' a remi e a vela non dotate di motore ausiliario.;V
1320;None;Un motore fuoribordo e' soggetto all'obbligo di assicurazione (decreto legislativo 7 settembre 2005, n. 209, e successive modificazioni):;solo per le potenze superiori a 2,5 cavalli.;F;sempre.;V;solo per le potenze che richiedono la patente nautica.;F
1321;None;Le disposizioni sull'obbligo di assicurazione per responsabilita' civile (decreto legislativo 7 settembre 2005, n. 209, e successive modificazioni):;si applicano anche ai motori muniti di certificato di uso straniero o di altro documento equivalente emessoall'estero, se impiegati nelle acque territoriali nazionali.;V;non si applicano ai motori muniti di certificato di uso straniero o di altro documento equivalente emesso all'estero.;F;si applicano ai motori muniti di certificato di uso straniero o di altro documento equivalente emesso all'estero, solo se impiegati nelle acque territoriali nazionali oltre 3 miglia dalla costa.;F
1322;None;Le disposizioni della disciplina della navigazione delle unita' da diporto contenute nel codice della nautica sono completate:;dal Regolamento di attuazione al codice della nautica.;V;dal Codice civile.;F;dalle disposizioni speciali.;F
1323;None;Per quanto non previsto dalle disposizioni del Codice della nautica, si applicano:;le disposizioni speciali.;F;le disposizioni del Codice della navigazione.;V;le diposizioni del'Autorita' prefettizia.;F
1324;None;L'attivita' di assistenza e traino:;e' consentita con riferimento a imbarcazioni e natanti, previa sottoscrizione di una polizza assicurativa e comunicazione alla Capitaneria di porto competente.;V;e' consentita con riferimento ai soli natanti, previacomunicazione alla Capitaneria di porto competente.;F;non e' consentita.;F
1325;None;L'esercizio abusivo delle attivita' commerciali con unita' da diporto:;e' soggetto alla sanzione da2.775 a 11.017 euro.;V;e' soggetto alla sanzione da 276 a1.377 euro.;F;e' soggetto a diffida.;F
1326;None;Con contratto di leasing nautico si intende:;il finanziamento posto in essere da una banca o intermediario finanziario consistente nella concessione in utilizzo, per un determinato periodo di tempo e dietro il pagamento di un corrispettivo periodico (canone), di una unita' da diporto.;V;la locazione di una unita' da diporto, senza diritto di riscatto.;F;il leasing nautico non e' applicato alla nautica.;F
1327;None;l'utilizzatore di un contratto di leasing nautico:;ancorche' non proprietario dell'imbarcazione, assume tutti i rischi relativi al perimento del bene.;V;poiche' non e' il proprietario dell'imbarcazione, non si assume i rischi relativi al perimento del bene, a meno che non derivi da una sua grave imperizia.;F;non e' mai responsabile del perimento del bene.;F
1328;None;In caso di violazioni da parte di una unita' in leasing di disposizioni in materia di navigazione che prevedono sanzioni pecuniarie:;l'utilizzatore a titolo di leasing dell'unita' e' obbligato in solido con l'autore delle violazioni, se persona diversa.;V;il proprietario dell'unita' (soggetto finanziatore del leasing) e' tenuto al pagamento.;F;le sanzioni sono suddivise tra il proprietario dell'unita' e l'utilizzatore in leasing.;F
1329;None;L'esercizio abusivo di attivita' commerciali con unita' da diporto e' punito:;con la sanzione amministrativa da 250 euro a1.100 euro.;F;con la sanzione amministrativa da 2.755 euro a 11.017 euro.;V;con la sanzione amministrativa da557 euro a 2.507 euro.;F
